usp-s | kill confirmed (factory new),216.41
aug | flame jörmungandr (field-tested),215.5
flip knife | bright water (factory new),215.16
bayonet | scorched (battle-scarred),214.77
bayonet | safari mesh (minimal wear),214.42
p90 | astral jörmungandr (field-tested),214.04
souvenir sg 553 | integrale (field-tested),212.5
flip knife | freehand (minimal wear),211.95
gut knife | gamma doppler (factory new),211.45
falchion knife | slaughter (minimal wear),211.27
stattrak gut knife | lore (field-tested),211.27
stattrak bayonet | forest ddpat (field-tested),209.02
shadow daggers | doppler (factory new),209.01
huntsman knife | case hardened (field-tested),208.46
huntsman knife | crimson web (field-tested),208.42
ak-47 | wasteland rebel (factory new),208.39
stattrak classic knife | night stripe (minimal wear),204.65
stattrak navaja knife | fade (factory new),204.15
gut knife | autotronic (minimal wear),203.02
ursus knife | stained (factory new),202.82
huntsman knife | crimson web (battle-scarred),202.29
nomad knife | stained (field-tested),201.41
ak-47 | panthera onca (well-worn),201.4
bayonet | forest ddpat (battle-scarred),201.27
stiletto knife | damascus steel (minimal wear),199.86
sticker | flammable (foil),199.84
gut knife | gamma doppler (factory new),199.65
bayonet | boreal forest (battle-scarred),198.6
bayonet | safari mesh (battle-scarred),198.57
stattrak flip knife | ultraviolet (field-tested),198.25
specialist gloves | crimson web (battle-scarred),197.9
flip knife | case hardened (battle-scarred),197.66
stattrak falchion knife | scorched (minimal wear),197.47
stattrak falchion knife | urban masked (minimal wear),197.12
sticker | fnatic (foil) | atlanta 2017,197.08
bayonet | safari mesh (well-worn),196.91
hand wraps | giraffe (field-tested),196.63
stiletto knife | case hardened (battle-scarred),196.12
stattrak classic knife | stained (minimal wear),195.78
sticker | 3dmax (holo) | katowice 2015,195.44
stattrak m4a4 | in living color (factory new),194.19
mag-7 | bulldozer (factory new),193.81
stattrak falchion knife | crimson web (battle-scarred),193.81
ssg 08 | sea calico (minimal wear),193.67
stiletto knife | blue steel (minimal wear),193.24
awp | silk tiger (battle-scarred),192.97
bayonet | safari mesh (field-tested),192.77
bayonet | boreal forest (field-tested),192.65
stattrak flip knife | bright water (field-tested),192.4
stattrak survival knife | urban masked (minimal wear),191.27
falchion knife | blue steel (factory new),191.09
paracord knife | stained (minimal wear),190.85
aug | midnight lily (factory new),190.44
usp-s | whiteout (factory new),188.68
stattrak ursus knife | blue steel (battle-scarred),187.98
awp | silk tiger (field-tested),187.83
